CID	Activity	MolecularWeight	HeavyAtomCount	RotatableBondCount	Complexity	XLogP	TPSA	HBondDonorCount	HBondAcceptorCount
62336	Inactive	180.240000	13	4	126.0	2.4	18.5	0	2
62347	Inactive	142.120000	10	0	165.0	-1.600	82.3	4	2
62374	Inactive	152.190000	11	0	246.0	1.0	34.1	0	2
62380	Inactive	342.500000	24	6	389.0	3.800	51.8	0	3
62389	Inactive	225.250000	17	3	241.0	2.100	66.5	2	4
62411	Inactive	174.190000	12	6	130.0	-1.4	58.9	2	4
62421	Inactive	170.290000	12	6	111.0	3.2	17.1	0	1
62428	Inactive	214.260000	16	4	237.0	3.400	26.3	0	2
62430	Inactive	161.240000	11	5	92.8	-0.1	43.7	2	3
62433	Inactive	172.260000	12	8	110.0	3.3	26.3	0	2
62445	Inactive	172.260000	12	6	130.0	3.1	26.3	0	2
62465	Inactive	152.193000	11	2	114.0	1.700	29.5	1	2
62474	Inactive	108.120000	6	1	125.0	-0.4	62.8	1	3
62475	Inactive	120.190000	9	0	153.0	2.6	0.0	0	0
62479	Inactive	390.440000	27	15	289.0	1.0	104.0	0	12
62493	Inactive	120.580000	7	1	80.6	2.2	17.1	0	1
62495	Inactive	325.400000	24	5	395.0	3.2	49.8	1	4
62501	Inactive	587.700000	40	8	1260.0	3.1	141.0	2	8
62529	Inactive	192.300000	14	1	226.0	2.5	27.0	0	2
62531	Inactive	315.800000	22	2	400.0	5.600	50.9	1	3
62539	Inactive	114.140000	8	3	91.1	0.5	34.1	0	2
62543	Inactive	436.500000	29	4	818.0	2.8	170.0	3	9
62551	Inactive	238.280000	16	13	108.0	-1.7	77.4	2	6
62553	Inactive	178.230000	13	4	158.0	2.600	26.3	0	2
62576	Inactive	229.070000	12	4	142.0	2.800	26.3	0	2
62583	Inactive	170.250000	12	3	143.0	2.8	26.3	0	2
62592	Inactive	186.290000	13	9	121.0	3.800	26.3	0	2
62660	Inactive	218.290000	16	6	225.0	4.300	26.3	0	2
62661	Inactive	178.270000	13	4	125.0	3.500	20.2	1	1
62709	Inactive	311.500000	23	7	311.0	3.700	23.5	1	2
62725	Inactive	141.240000	9	2	83.0	2.6	41.1	0	2
62751	Inactive	249.400000	17	2	241.0	3.9	31.5	0	2
62753	Inactive	943.600000	31	10	472.0	10.6	18.5	0	2
62783	Inactive	192.680000	12	7	126.0	4.3	26.3	0	2
62787	Inactive	195.260000	14	4	163.0	1.700	44.5	1	3
62823	Inactive	175.230000	12	6	122.0	4.000	55.0	0	3
62835	Inactive	128.130000	9	0	181.0	0.4	46.5	1	3
62852	Inactive	292.370000	20	9	250.0	1.4	99.4	4	6
62907	Inactive	211.340000	15	3	213.0	3.5	29.1	1	1
62959	Inactive	416.400000	30	3	770.0	0.300	99.8	2	10
62977	Inactive	389.400000	27	5	699.0	-1.400	158.0	4	7
63046	Active agonist	576.600000	40	6	1290.0	3.200	164.0	3	10
63047	Active agonist	476.600000	34	7	957.0	3.600	101.0	2	7
63049	Active agonist	504.600000	36	8	1050.0	3.600	107.0	1	8
64184	Inactive	166.220000	12	0	228.0	0.5	37.3	1	2
64517	Inactive	363.900000	25	8	434.0	4.7	47.6	1	4
64715	Active antagonist	390.500000	28	7	637.0	3.900	72.8	1	5
64782	Inactive	179.260000	13	3	141.0	1.700	23.5	1	2
64805	Inactive	192.210000	14	3	205.0	2.200	35.5	0	3
64819	Inactive	1177.600000	85	32	1730.0	19.4	186.0	4	12
64832	Inactive	190.280000	14	4	170.0	3.3	17.1	0	1
64865	Inactive	292.400000	21	5	331.0	3.7	75.4	3	3
64947	Inactive	194.180000	13	2	163.0	-2.200	99.4	4	6
64961	Inactive	168.190000	13	0	193.0	3.200	28.7	1	1
65057	Active antagonist	206.240000	16	2	284.0	3.3	17.1	0	1
65064	Inactive	458.400000	33	4	667.0	1.200	197.0	8	11
65067	Active agonist	248.400000	15	2	197.0	4.4	84.7	0	3
65174	Inactive	379.360000	26	4	532.0	-6.7	221.0	8	11
65275	Inactive	165.150000	12	1	166.0	-0.200	89.7	2	5
65280	Inactive	295.320000	20	4	440.0	0.700	110.0	2	6
65360	Inactive	207.250000	13	4	299.0	-0.4	91.8	2	4
65388	Inactive	171.180000	12	1	151.0	0.4	68.4	1	5
65394	Inactive	297.100000	19	4	311.0	4.800	46.5	1	3
65420	Inactive	274.270000	19	1	418.0	0.0	83.4	1	7
65492	Active agonist	777.100000	31	10	583.0	-2.400	188.0	8	8
65522	Inactive	163.990000	9	0	89.8	1.8	51.8	1	3
65552	Active antagonist	747.830000	22	4	373.0	5.2	66.8	2	4
65575	Inactive	222.370000	16	0	321.0	3.9	20.2	1	1
65576	Inactive	415.700000	30	0	696.0	6.2	41.5	2	3
65584	Inactive	163.170000	12	0	280.0	0.1	46.2	1	2
65596	Inactive	243.430000	17	14	128.0	5.1	35.2	1	2
65600	Inactive	293.400000	22	3	344.0	3.4	23.5	1	2
65614	Inactive	163.220000	12	3	130.0	1.9	29.1	1	1
65620	Active antagonist	316.980000	14	0	214.0	3.600	33.1	1	2
65628	Inactive	358.300000	23	9	380.0	2.9	58.4	1	4
65632	Inactive	249.300000	15	5	282.0	-0.100	134.0	2	6
65637	Inactive	456.600000	33	11	591.0	3.6	60.5	0	6
65659	Inactive	282.760000	19	5	275.0	1.8	41.6	1	3
65681	Inactive	236.270000	17	2	344.0	0.800	58.4	0	3
65682	Inactive	163.264000	12	3	114.0	2.700	3.2	0	1
65684	Inactive	202.300000	15	0	241.0	2.3	15.3	1	2
65708	Inactive	190.200000	14	3	220.0	1.100	66.0	2	3
65709	Inactive	365.500000	27	8	510.0	3.2	45.1	0	4
65755	Inactive	440.500000	28	7	709.0	-0.700	235.0	2	12
65758	Active antagonist	257.670000	18	2	273.0	3.0	51.8	0	4
65760	Inactive	269.250000	19	3	317.0	-0.6	119.0	5	7
65768	Inactive	265.310000	20	4	334.0	2.400	57.8	2	2
65770	Inactive	288.400000	21	5	332.0	3.400	32.3	1	2
65772	Inactive	345.400000	25	5	409.0	2.5	80.2	3	6
65781	Inactive	380.500000	26	3	666.0	4.3	100.0	2	5
65784	Inactive	173.170000	12	1	216.0	-1.1	77.8	2	4
65790	Inactive	297.370000	20	4	308.0	1.5	72.2	0	5
65800	Inactive	431.350000	27	6	751.0	0.5	64.6	0	10
65801	Inactive	231.260000	16	4	203.0	3.400	12.0	1	4
65833	Inactive	246.350000	18	5	295.0	1.4	46.3	1	2
65853	Inactive	220.270000	16	1	231.0	1.1	33.7	1	4
65854	Inactive	228.740000	14	2	174.0	2.8	50.2	1	3
65858	Inactive	278.400000	19	3	396.0	3.6	62.8	1	3
65866	Active antagonist	611.700000	45	13	1090.0	6.900	114.0	1	8
65870	Inactive	448.500000	32	9	593.0	5.000	90.8	0	6
65889	Inactive	456.000000	31	4	691.0	1.100	101.0	0	6
65894	Active antagonist	285.320000	19	3	477.0	0.3	112.0	2	6
65906	Inactive	432.500000	32	5	728.0	3.2	65.8	1	5
65940	Inactive	341.400000	22	8	456.0	2.5	129.0	2	7
65944	Inactive	244.270000	16	2	346.0	-0.7	112.0	2	5
65953	Active agonist	457.300000	30	9	764.0	3.000	117.0	2	7
65957	Inactive	318.300000	23	2	603.0	-0.8	92.9	2	7
65958	Inactive	389.400000	28	5	668.0	0.6	82.1	2	8
65981	Active agonist	452.600000	33	10	619.0	5.2	78.9	2	5
66011	Inactive	216.034000	11	1	138.0	2.700	45.8	0	2
66041	Inactive	130.190000	10	2	100.0	3.5	0.0	0	0
66065	Inactive	328.270000	23	2	458.0	-1.0	146.0	5	9
66117	Inactive	174.200000	12	5	142.0	-2.1	110.0	4	4
66172	Inactive	98.100000	7	0	66.7	0.100	52.0	1	3
66252	Inactive	428.500000	31	5	662.0	2.500	73.0	1	6
66265	Inactive	231.260000	16	4	203.0	3.400	12.0	1	4
66308	Inactive	150.130000	10	4	104.0	-2.300	98.0	4	5
66357	Inactive	206.240000	15	6	217.0	2.7	35.5	0	3
66377	Inactive	256.250000	18	3	395.0	-0.700	99.1	3	5
66435	Inactive	352.400000	24	2	534.0	2.900	87.0	3	5
66491	Inactive	197.190000	15	0	285.0	1.700	46.2	1	2
66494	Inactive	320.300000	24	4	386.0	3.400	77.8	3	4
66573	Active antagonist	240.260000	18	1	328.0	3.5	50.8	0	2
66598	Inactive	164.200000	12	3	154.0	3.100	26.3	0	2
66609	Active antagonist	263.400000	19	4	261.0	4.7	23.5	1	2
66623	Inactive	188.210000	12	1	246.0	-1.000	115.0	3	5
66638	Inactive	254.260000	17	2	443.0	0.0	95.4	1	5
66666	Inactive	130.190000	10	2	108.0	3.5	0.0	0	0
66678	Inactive	147.220000	11	0	133.0	2.700	12.0	1	1
66688	Inactive	215.670000	14	5	151.0	1.3	43.7	2	3
66743	Inactive	164.200000	12	3	146.0	2.900	26.3	0	2
66755	Inactive	138.160000	10	2	93.3	1.700	29.5	1	2
66760	Inactive	153.570000	10	0	130.0	1.7	41.6	1	2
66793	Inactive	168.150000	12	1	169.0	1.900	81.1	1	4
66829	Inactive	162.300000	9	0	110.0	0.3	48.4	2	3
66858	Inactive	291.400000	20	5	384.0	2.7	66.0	1	4
66885	Inactive	198.220000	14	6	126.0	0.400	58.9	2	4
66909	Inactive	262.330000	18	4	337.0	1.7	80.6	2	4
66912	Inactive	198.220000	14	6	116.0	0.5	58.9	2	4
66932	Inactive	370.600000	26	19	316.0	6.8	52.6	0	4
66960	Inactive	121.610000	7	3	37.1	1.2	3.2	0	1
67000	Inactive	158.160000	11	1	212.0	-0.3	69.6	2	3
67005	Inactive	278.300000	20	0	435.0	4.500	91.6	0	4
67045	Inactive	284.250000	19	3	527.0	-0.3	133.0	2	7
67054	Inactive	187.220000	12	1	244.0	0.4	88.8	2	4
67058	Inactive	167.160000	12	1	166.0	2.100	55.0	0	3
67060	Inactive	254.260000	17	2	451.0	0.0	95.4	1	5
67065	Inactive	315.300000	22	3	469.0	1.400	95.0	3	5
67123	Inactive	358.400000	26	13	361.0	3.300	71.1	0	6
67151	Inactive	174.240000	12	4	99.6	-1.3	46.9	2	4
67174	Inactive	286.320000	21	5	317.0	3.3	77.8	3	4
67215	Active antagonist	330.500000	25	5	342.0	5.300	6.5	0	2
67236	Inactive	264.270000	20	3	335.0	4.8	46.5	1	3
67284	Inactive	168.190000	12	3	127.0	2.100	27.7	0	3
67299	Inactive	179.000000	10	0	108.0	2.700	40.5	2	2
67310	Inactive	274.250000	18	5	398.0	0.4	115.0	1	7
67329	Inactive	402.600000	28	23	325.0	5.0	71.1	0	6
67350	Inactive	266.290000	19	1	338.0	4.300	91.6	0	4
67406	Inactive	150.170000	11	2	143.0	2.100	26.3	0	2
67437	Inactive	156.220000	11	0	118.0	1.6	18.5	0	2
67535	Inactive	189.210000	14	1	249.0	2.100	37.4	0	2
67542	Inactive	314.050000	19	4	368.0	3.6	37.3	1	13
67579	Inactive	172.200000	13	1	149.0	4.000	0.0	0	1
67589	Inactive	216.160000	15	3	252.0	2.600	34.1	0	5
67678	Inactive	240.300000	14	7	192.0	-6.3	177.0	4	8
67688	Inactive	175.540000	11	0	161.0	2.600	45.8	0	3
67734	Inactive	400.120000	23	5	553.0	3.7	62.8	1	16
67815	Inactive	300.100000	17	3	387.0	2.3	62.8	1	12
67818	Inactive	364.060000	22	5	448.0	4.3	37.3	1	15
67821	Inactive	464.080000	28	7	615.0	5.6	37.3	1	19
67955	Inactive	149.150000	11	1	139.0	0.600	66.5	2	4
67967	Inactive	159.090000	11	0	159.0	1.800	45.8	0	4
68023	Inactive	124.110000	9	1	95.1	1.600	17.1	0	2
68089	Inactive	291.300000	22	4	378.0	4.4	39.2	0	3
68093	Inactive	238.190000	17	5	324.0	0.900	89.9	1	6
68119	Inactive	190.150000	14	3	223.0	1.200	60.4	0	4
68186	Inactive	383.500000	28	6	510.0	3.400	44.8	1	5
68191	Inactive	168.660000	11	2	112.0	4.200	0.0	0	0
68226	Active agonist	336.020000	16	0	203.0	5.8	0.0	0	0
68236	Inactive	161.160000	12	0	235.0	1.3	38.7	0	3
68289	Inactive	138.120000	10	0	126.0	1.200	38.7	1	3
68297	Active antagonist	184.240000	14	2	164.0	2.8	38.0	2	2
68310	Inactive	223.220000	16	4	259.0	-0.200	86.6	3	4
68313	Inactive	165.230000	12	3	117.0	2.100	23.5	1	2
68363	Inactive	397.500000	29	9	462.0	4.7	59.0	0	6
68526	Inactive	201.060000	10	3	79.3	2.600	9.2	0	1
68527	Inactive	249.930000	9	1	75.0	3.400	0.0	0	0
68600	Inactive	273.370000	20	3	346.0	3.7	29.5	0	3
68602	Inactive	200.280000	15	2	205.0	3.1	28.7	1	1
68610	Inactive	316.300000	23	8	345.0	3.0	93.1	2	6
68662	Inactive	161.160000	11	5	157.0	-3.400	89.6	2	5
68664	Inactive	320.400000	24	3	427.0	3.600	36.7	0	3
68682	Inactive	552.600000	38	10	757.0	-6.8	297.0	11	15
68706	Inactive	312.700000	22	4	379.0	3.6	55.1	1	3
68712	Active antagonist	180.250000	13	4	219.0	1.2	33.6	1	2
68713	Inactive	255.310000	19	1	397.0	1.4	29.8	0	2
68736	Inactive	223.160000	14	3	263.0	-3.9	107.0	4	6
68740	Inactive	272.090000	16	4	327.0	-4.3	153.0	5	8
68770	Inactive	363.500000	26	8	411.0	2.6	82.6	4	4
68781	Inactive	416.500000	30	4	588.0	3.9	75.6	1	7
68802	Inactive	226.320000	17	0	303.0	2.3	17.0	1	1
68835	Inactive	225.330000	16	3	220.0	0.8	44.4	2	3
68841	Inactive	185.070000	11	4	186.0	-5.1	130.0	4	7
68844	Inactive	383.500000	23	7	598.0	-0.3	164.0	2	9
68848	Inactive	362.500000	25	3	605.0	1.4	66.0	1	5
68870	Inactive	437.000000	29	8	654.0	1.2	95.1	2	6
68872	Inactive	214.220000	16	2	361.0	2.300	35.5	0	3
68873	Active antagonist	366.500000	27	0	828.0	3.5	43.4	0	3
68907	Inactive	212.670000	14	3	187.0	1.9	41.1	2	1
68909	Active antagonist	367.300000	26	7	591.0	3.300	73.9	1	8
68928	Inactive	259.350000	19	6	262.0	2.200	60.2	2	4
68940	Inactive	390.400000	27	7	685.0	0.200	138.0	2	7
68942	Inactive	240.230000	18	1	334.0	3.000	34.1	0	3
68943	Inactive	291.400000	22	4	382.0	3.3	23.5	1	2
68947	Active antagonist	322.900000	22	0	554.0	4.200	37.3	1	2
69026	Inactive	218.830000	6	0	57.1	1.8	45.8	0	2
69027	Inactive	116.160000	8	2	89.2	1.800	26.3	0	2
69091	Inactive	228.240000	17	3	256.0	4.100	46.5	1	3
69092	Inactive	180.200000	13	4	168.0	3.800	46.5	1	3
69144	Inactive	148.200000	11	2	132.0	2.700	17.1	0	1
69150	Inactive	214.220000	16	2	212.0	2.700	57.5	2	3
69188	Inactive	151.160000	11	3	136.0	1.300	39.2	0	3
69229	Inactive	182.180000	13	2	181.0	2.200	81.1	1	4
69297	Inactive	213.270000	16	4	163.0	2.8	23.5	1	2
69301	Inactive	168.190000	12	3	91.2	2.000	27.7	0	3
69311	Inactive	190.280000	13	9	77.2	2.7	27.7	0	3
69317	Inactive	246.400000	16	5	150.0	4.6	50.6	0	2
69413	Inactive	95.100000	7	2	104.0	-0.6	59.6	1	3
69508	Inactive	217.180000	16	2	304.0	1.6	87.5	2	5
69537	Inactive	364.100000	22	6	395.0	4.4	20.2	1	14
69588	Inactive	220.270000	17	2	229.0	3.4	28.7	1	1
69594	Inactive	270.700000	15	2	421.0	-0.700	137.0	2	6
69619	Inactive	464.120000	28	8	559.0	5.7	20.2	1	18
69685	Inactive	154.230000	10	3	79.3	2.100	45.5	1	2
69705	Inactive	152.190000	11	3	95.7	0.800	29.5	1	2
69779	Inactive	318.300000	24	6	383.0	5.000	52.6	0	4
69819	Inactive	176.680000	11	7	102.0	4.500	17.1	0	1
69861	Inactive	149.230000	11	1	115.0	2.700	26.0	1	1
69885	Inactive	174.240000	13	1	197.0	3.0	17.1	0	1
69908	Active antagonist	208.250000	16	1	283.0	3.500	17.1	0	1
69917	Inactive	227.260000	17	2	253.0	1.300	81.1	3	3
69990	Inactive	194.980000	10	1	148.0	3.100	17.1	0	1
70151	Inactive	182.310000	13	2	119.0	2.1	6.5	0	2
70213	Inactive	202.250000	14	7	174.0	1.5	52.6	0	4
70223	Inactive	141.150000	8	3	133.0	-4.1	98.0	2	5
70248	Inactive	148.200000	10	7	53.7	-2.0	70.5	2	4
70262	Inactive	110.160000	8	1	72.9	1.3	28.7	1	1
70308	Inactive	162.230000	12	2	158.0	3.000	17.1	0	1
70315	Inactive	165.150000	12	0	250.0	-0.9	87.4	2	3
70324	Inactive	162.230000	12	2	147.0	3.100	17.1	0	1
70374	Inactive	222.240000	16	3	231.0	-0.8	67.4	1	5
70381	Inactive	225.280000	17	3	221.0	2.800	29.1	1	1
70425	Inactive	382.400000	27	7	457.0	6.300	44.8	0	4
70440	Inactive	116.220000	8	3	47.1	1.4	0.0	0	0
70452	Inactive	87.160000	6	1	30.9	1.1	3.2	0	1
70613	Active antagonist	198.220000	14	9	196.0	1.9	52.6	0	4
70619	Inactive	224.320000	14	9	205.0	3.1	72.0	1	4
70700	Inactive	184.270000	13	4	189.0	2.6	34.1	0	2
70724	Inactive	129.540000	8	0	70.8	0.000	25.5	0	1
70754	Inactive	156.610000	10	0	116.0	2.9	20.2	1	1
70755	Inactive	175.050000	10	0	99.8	3.9	0.0	0	0
70763	Inactive	142.240000	10	3	74.8	3.0	20.2	1	1
70801	Inactive	173.210000	13	1	166.0	1.9	43.8	1	2
70807	Inactive	209.270000	13	4	227.0	-3.1	75.2	1	5
70811	Active antagonist	334.200000	14	0	205.0	5.4	12.9	0	1
70846	Inactive	256.680000	18	1	334.0	3.500	34.1	0	2
70912	Inactive	173.210000	12	4	177.0	0.500	66.4	2	3
70914	Inactive	189.170000	13	5	225.0	-1.800	104.0	3	5
70916	Inactive	226.270000	16	8	304.0	2.7	52.6	0	4
70962	Inactive	154.250000	11	1	149.0	2.7	17.1	0	1
71027	Inactive	208.250000	16	3	222.0	3.7	17.1	0	1
71077	Inactive	105.090000	7	2	72.6	-3.100	83.6	3	4
71113	Inactive	143.230000	10	5	95.4	2.100	43.1	1	1
71116	Inactive	329.310000	24	6	465.0	1.2	110.0	2	7
71128	Inactive	325.400000	24	9	348.0	3.800	29.5	0	3
71141	Inactive	519.600000	33	11	862.0	-4.000	279.0	4	14
71157	Inactive	246.300000	18	3	320.0	1.4	49.4	1	2
71158	Inactive	181.210000	11	4	215.0	-1.2	91.8	2	4
71166	Inactive	372.400000	28	2	513.0	2.5	119.0	4	5
71183	Inactive	318.400000	23	5	454.0	1.3	59.1	1	4
71188	Inactive	359.400000	26	4	613.0	-0.200	64.1	1	7
71234	Inactive	284.310000	21	5	362.0	0.5	84.0	2	4
71245	Inactive	376.500000	28	9	422.0	7.000	27.7	0	3
71264	Inactive	367.400000	27	5	525.0	3.1	61.9	1	4
71267	Inactive	260.370000	19	3	275.0	3.1	32.3	1	2
71307	Inactive	199.640000	13	3	177.0	0.2	68.0	2	3
71310	Inactive	212.290000	16	2	237.0	3.0	28.7	1	1
71321	Inactive	309.740000	21	5	369.0	2.9	72.6	1	5
71329	Active agonist	441.600000	29	11	672.0	1.8	122.0	2	8
71339	Inactive	350.400000	24	3	609.0	1.4	128.0	1	6
71360	Inactive	426.500000	31	8	586.0	4.1	64.8	0	7
71384	Inactive	268.270000	19	3	404.0	-1.4	98.8	2	6
71386	Active agonist	479.000000	33	6	987.0	3.800	77.5	0	6
71398	Inactive	302.400000	22	5	303.0	4.3	80.9	4	4
71404	Inactive	158.190000	11	6	140.0	1.400	35.5	0	3
71414	Active agonist	494.500000	35	6	1050.0	3.000	107.0	1	9
71467	Inactive	166.220000	12	4	113.0	1.1	47.3	2	3
71470	Active agonist	518.600000	37	9	1060.0	3.400	107.0	1	8
71485	Inactive	397.600000	23	5	405.0	-1.500	129.0	5	8
71490	Inactive	337.500000	25	6	411.0	3.5	43.1	1	1
71563	Inactive	117.150000	8	2	90.4	-2.300	63.3	2	3
71593	Inactive	149.150000	11	0	150.0	0.100	69.6	1	4
71616	Inactive	349.310000	25	5	448.0	1.5	76.7	1	8
71643	Inactive	211.260000	16	3	221.0	2.8	32.6	1	2
71645	Inactive	242.270000	18	3	282.0	4.000	46.5	1	3
71648	Inactive	140.140000	10	1	95.0	1.300	49.7	2	3
71651	Inactive	193.200000	14	4	209.0	0.500	66.4	2	3
71655	Inactive	171.200000	12	2	192.0	-1.6	101.0	3	2
71668	Inactive	125.130000	9	1	87.1	-1.0	45.7	1	2
71671	Inactive	240.300000	18	4	255.0	2.9	41.1	2	2
71675	Inactive	259.770000	18	5	225.0	4.3	12.0	1	1
71693	Inactive	311.400000	23	7	303.0	3.600	21.7	0	3
71734	Inactive	565.800000	40	23	774.0	9.200	132.0	4	6
71771	Inactive	354.200000	23	7	411.0	4.300	75.6	2	5
71774	Inactive	328.400000	22	10	307.0	1.3	68.8	2	4
71777	Inactive	511.100000	32	5	677.0	6.400	67.4	2	11
71793	Inactive	303.770000	19	3	409.0	0.900	86.9	2	4
71808	Inactive	221.470000	11	1	147.0	0.700	61.4	3	2
71810	Inactive	324.500000	23	10	328.0	5.6	26.3	0	2
71818	Inactive	258.270000	19	5	339.0	2.3	63.6	1	4
71827	Inactive	242.270000	18	3	296.0	3.5	62.2	2	4
71837	Inactive	310.820000	21	9	321.0	3.800	41.6	1	3
71839	Inactive	265.500000	14	2	180.0	0.5	58.9	2	4
71840	Inactive	225.280000	17	3	256.0	3.000	32.6	1	2
71874	Inactive	257.450000	18	15	139.0	5.8	32.3	2	2
71884	Inactive	710.800000	50	20	1180.0	2.800	247.0	7	9
71890	Inactive	251.290000	19	3	279.0	1.6	76.7	2	5
71894	Active antagonist	298.300000	22	6	371.0	3.600	44.8	0	4
71895	Inactive	269.290000	20	3	359.0	3.0	66.4	2	3
71900	Inactive	248.190000	18	1	332.0	2.1	110.0	0	5
71905	Inactive	263.250000	19	3	421.0	-0.2	95.7	2	5
71916	Inactive	251.280000	18	6	282.0	1.8	78.8	3	4
71957	Inactive	196.140000	12	3	214.0	-4.5	113.0	4	5
71961	Inactive	493.500000	34	8	861.0	-3.400	217.0	6	9
71987	Inactive	248.280000	18	5	298.0	0.9	77.3	2	4
71992	Inactive	406.500000	28	9	591.0	2.1	129.0	2	6
72004	Inactive	355.400000	25	8	414.0	0.0	120.0	4	8
72016	Inactive	216.280000	16	2	302.0	1.7	33.6	1	2
72068	Inactive	286.400000	19	2	375.0	4.5	73.6	0	3
72073	Inactive	162.150000	12	0	206.0	-0.1	46.4	0	3
72081	Inactive	1227.400000	85	25	2380.0	-5.8	563.0	16	19
72124	Inactive	284.320000	21	4	495.0	1.3	102.0	3	4
72131	Inactive	340.400000	25	1	541.0	0.300	76.6	3	4
72146	Inactive	253.320000	17	2	269.0	1.600	74.0	1	4
72160	Inactive	330.500000	22	2	429.0	4.7	56.5	0	2
72179	Inactive	429.600000	29	8	587.0	4.4	125.0	1	6
72276	Inactive	290.270000	21	1	364.0	0.400	110.0	5	6
72474	Inactive	359.400000	26	3	636.0	-0.200	72.9	2	7
72700	Inactive	194.190000	14	2	209.0	-0.900	110.0	4	4
72884	Inactive	116.120000	8	0	96.6	-1.0	58.2	2	2
72921	Inactive	123.150000	9	2	69.3	0.100	33.1	1	2
73111	Inactive	862.700000	62	9	1550.0	1.2	348.0	12	20
73281	Inactive	410.400000	28	6	642.0	0.6	161.0	2	9
73282	Inactive	401.800000	26	7	560.0	2.3	141.0	2	8
73303	Inactive	420.500000	27	7	780.0	-3.4	196.0	5	10
73339	Inactive	229.260000	15	2	331.0	-0.900	113.0	2	4
73357	Active agonist	1141.400000	82	16	2020.0	4.6	326.0	10	12
73539	Inactive	146.140000	10	0	145.0	-1.5	64.0	2	3
73665	Active antagonist	376.700000	23	6	377.0	4.600	47.4	0	3
73670	Inactive	303.100000	20	2	280.0	3.200	51.6	0	4
73674	Inactive	387.400000	25	6	597.0	1.6	186.0	2	10
73764	Inactive	255.440000	18	11	167.0	5.5	12.5	0	2
73773	Active agonist	415.500000	31	5	590.0	5.300	36.0	0	5
73791	Inactive	250.330000	17	14	132.0	0.300	57.2	1	5
73800	Inactive	136.170000	8	2	172.0	0.4	62.8	1	3
73812	Inactive	203.240000	15	3	251.0	2.700	37.4	0	2
73848	Inactive	208.250000	16	1	216.0	3.800	20.2	1	1
73851	Inactive	212.240000	16	2	243.0	3.900	37.3	1	2
73854	Inactive	256.340000	18	13	202.0	1.1	47.9	1	4
73917	Inactive	146.140000	10	5	130.0	0.300	63.6	1	4
74062	Active agonist	257.120000	15	0	203.0	5.200	0.0	0	0
74080	Inactive	106.130000	8	2	173.0	0.5	47.6	0	2
74189	Inactive	278.240000	19	6	270.0	2.0	55.8	1	4
74195	Inactive	266.400000	20	3	253.0	7.700	0.0	0	0
74266	Inactive	344.320000	21	10	328.0	2.0	71.1	0	6
74282	Inactive	190.280000	14	6	157.0	4.1	17.1	0	1
74325	Inactive	165.190000	12	2	151.0	1.300	49.3	2	2
74348	Inactive	133.190000	9	5	57.0	-0.6	32.7	1	3
74448	Inactive	238.400000	18	2	231.0	5.6	0.0	0	0
74483	Inactive	500.130000	29	7	727.0	5.0	62.8	1	20
74563	Inactive	116.110000	8	3	106.0	0.5	54.4	1	3
74574	Inactive	310.210000	23	2	533.0	2.2	96.0	0	7
74590	Inactive	119.250000	7	3	25.7	2.0	1.0	0	0
74651	Inactive	166.170000	12	3	156.0	2.000	46.5	1	3
74695	Inactive	139.100000	10	0	150.0	1.8	23.8	0	3
74710	Inactive	126.110000	9	1	122.0	1.2	50.4	1	3
74791	Inactive	153.260000	11	7	109.0	3.700	23.8	0	1
74828	Inactive	136.620000	8	5	39.5	1.6	20.2	1	1
74867	Active antagonist	220.260000	17	1	296.0	4.1	17.1	0	1
74879	Inactive	204.310000	15	2	224.0	4.0	17.1	0	1
74887	Inactive	373.990000	16	4	243.0	4.8	0.0	0	9
74888	Inactive	474.000000	22	6	395.0	6.2	0.0	0	13
74904	Inactive	166.220000	12	4	100.0	2.400	18.5	0	2
74978	Inactive	244.340000	18	2	368.0	3.4	72.3	0	4
75050	Inactive	314.500000	22	19	183.0	8.400	29.5	1	2
75066	Inactive	432.180000	27	9	576.0	5.9	26.3	0	15
75103	Inactive	90.120000	6	2	24.7	-0.3	40.5	2	2
75171	Inactive	146.230000	10	5	76.0	-0.4	26.7	1	3
75227	Inactive	139.190000	10	1	142.0	1.100	20.3	0	1
75312	Inactive	259.430000	17	12	116.0	5.0	0.0	0	0
75346	Inactive	159.180000	11	6	145.0	1.000	59.4	1	4
75360	Inactive	185.150000	13	1	213.0	2.800	23.8	0	4
75430	Inactive	156.630000	8	3	133.0	1.6	42.5	0	2
75471	Inactive	157.250000	11	0	136.0	0.9	32.3	2	2
75472	Inactive	171.280000	12	0	157.0	1.4	23.5	1	2
75494	Inactive	294.210000	22	1	517.0	2.3	86.7	0	6
75498	Inactive	322.220000	24	2	597.0	2.0	104.0	0	7
75516	Inactive	426.700000	30	25	345.0	9.6	52.6	0	4
75518	Inactive	182.300000	13	1	141.0	3.8	20.2	1	1
75538	Inactive	143.270000	10	7	52.7	3.700	12.0	1	1
75547	Active antagonist	182.220000	14	0	213.0	3.500	20.2	1	1
75557	Inactive	298.290000	22	6	350.0	3.900	77.3	0	4
75575	Inactive	200.230000	15	2	173.0	3.1	40.5	2	2
75576	Inactive	200.230000	15	2	185.0	3.200	40.5	2	2
75654	Inactive	268.630000	17	4	249.0	3.500	35.5	0	3
75771	Inactive	135.120000	10	0	130.0	1.200	50.9	1	3
75821	Inactive	162.180000	12	3	167.0	2.500	26.3	0	2
75869	Inactive	251.240000	17	1	435.0	2.8	111.0	2	5
