PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE, ,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144207170,10158453,48,active antagonist,active antagonist,10.6822,-41.0128
144207361,10176127,0,inactive,inactive,,0
144211404,10197650,0,inactive,inactive,,0
144207802,10197675,0,inactive,inactive,,0
144210571,10201497,48,active antagonist,active antagonist,3.88952,-24.3424
144206800,10251042,0,inactive,inactive,,0
144204714,10255083,0,inactive,inactive,,0
144213890,10287749,0,inactive,inactive,,0
144207328,10313079,0,inactive,inactive,,0
144204789,10314472,0,inactive,inactive,,0
144206368,10328936,0,inactive,inactive,,0
144207395,10329304,0,inactive,inactive,,0
144210760,10407399,0,inactive,inactive,,0
144213898,10432339,0,inactive,inactive,,0
144206814,10455790,53,active antagonist,active antagonist,3.37801,-53.2409
144204520,10466908,0,inactive,inactive,,0
144212848,10470544,0,inactive,inactive,,0
144205431,10476437,20,active agonist,active agonist,0.0848517,47.0103
144207804,10560335,0,inactive,inactive,,0
144209843,10636633,0,inactive,inactive,,0
144213860,10685477,0,inactive,inactive,,0
144212991,10857465,0,inactive,inactive,,0
144205241,10885665,0,inactive,inactive,,0
144211120,10887985,0,inactive,inactive,,0
144213938,10958189,0,inactive,inactive,,0
144209900,11009532,0,inactive,inactive,,0
144208281,11048104,0,inactive,inactive,,0
144205601,11051686,0,inactive,inactive,,0
144204552,11074431,0,inactive,inactive,,0
144209841,11075478,0,inactive,inactive,,0
144207813,11076461,0,inactive,inactive,,0
144211393,11097730,0,inactive,inactive,,0
144212570,11127402,0,inactive,inactive,,0
144211894,11140605,0,inactive,inactive,,0
144208222,11159638,0,inactive,inactive,,0
144207785,11171745,0,inactive,inactive,,0
144209854,11171853,0,inactive,inactive,,0
144213743,11193251,0,inactive,inactive,,0
144207805,11212667,0,inactive,inactive,,0
144206184,11219835,0,inactive,inactive,,0
144207782,11243457,0,inactive,inactive,,0
144206461,11243969,0,inactive,inactive,,0
144209885,11254899,0,inactive,inactive,,0
144209815,11258643,0,inactive,inactive,,0
144211719,11284883,0,inactive,inactive,,0
144206155,11296583,20,active agonist,active agonist,3.12844,251.895
144212758,11302979,0,inactive,inactive,,0
144207803,11321106,0,inactive,inactive,,0
144209849,11344909,0,inactive,inactive,,0
144211544,11355992,0,inactive,inactive,,0
144211088,11402127,49,active antagonist,active antagonist,27.5357,-84.3498
144208303,11424880,0,inactive,inactive,,0
144211539,11437710,0,inactive,inactive,,0
144209816,11448496,0,inactive,inactive,,0
144209824,11459786,0,inactive,inactive,,0
144210540,11472813,0,inactive,inactive,,0
144207787,11492381,0,inactive,inactive,,0
144209888,11492406,0,inactive,inactive,,0
144207316,11499271,0,inactive,inactive,,0
144210955,11524680,0,inactive,inactive,,0
144206630,11556711,20,active agonist,active agonist,0.0515221,65.4033
144212699,11556911,0,inactive,inactive,,0
144207021,11643980,0,inactive,inactive,,0
144204836,11647992,0,inactive,inactive,,0
144206569,11658860,0,inactive,inactive,,0
144209818,11674455,0,inactive,inactive,,0
144212750,11700495,0,inactive,inactive,,0
144205819,11705034,0,inactive,inactive,,0
144208259,11731903,0,inactive,inactive,,0
144209823,11750474,0,inactive,inactive,,0
144213701,11769095,0,inactive,inactive,,0
144211327,11784975,0,inactive,inactive,,0
144211463,11826859,0,inactive,inactive,,0
144207783,11832800,0,inactive,inactive,,0
144205152,11876263,54,active antagonist,active antagonist,3.12844,-56.1036
144203865,11953895,0,inactive,inactive,,0
144206020,11954009,0,inactive,inactive,,0
144204335,11954258,0,inactive,inactive,,0
144205734,11954316,0,inactive,inactive,,0
144206369,11956149,0,inactive,inactive,,0
144204788,11957572,0,inactive,inactive,,0
144204792,11957593,0,inactive,inactive,,0
144204807,11957635,0,inactive,inactive,,0
144204816,11957669,0,inactive,inactive,,0
144204837,11957725,0,inactive,inactive,,0
144213751,11982778,0,inactive,inactive,,0
144209887,11995188,0,inactive,inactive,,0
144205892,12004215,0,inactive,inactive,,0
144207915,12040508,0,inactive,inactive,,0
144211449,12056759,0,inactive,inactive,,0
144213803,12056760,0,inactive,inactive,,0
144207824,12059921,0,inactive,inactive,,0
144209908,12059922,0,inactive,inactive,,0
144209896,12077313,0,inactive,inactive,,0
144209837,12095229,0,inactive,inactive,,0
144209860,12184311,0,inactive,inactive,,0
144209803,12195864,0,inactive,inactive,,0
144206410,12213639,0,inactive,inactive,,0
144209877,12248306,0,inactive,inactive,,0
144206430,12259683,0,inactive,inactive,,0
144206429,12259684,0,inactive,inactive,,0
144205193,12305037,0,inactive,inactive,,0
144205048,12305761,0,inactive,inactive,,0
144211898,12309460,0,inactive,inactive,,0
144212979,12338093,0,inactive,inactive,,0
144205439,12358742,52,active antagonist,active antagonist,3.18904,-46.366
144211688,12521030,0,inactive,inactive,,0
144209968,12561739,0,inactive,inactive,,0
144206946,12598086,0,inactive,inactive,,0
144203552,12850184,0,inactive,inactive,,0
71,12922658,50,active antagonist,active antagonist,22.61415,-82.1139
144209852,12971008,0,inactive,inactive,,0
144207795,12991988,0,inactive,inactive,,0
144212936,13132266,0,inactive,inactive,,0
144211367,13218777,0,inactive,inactive,,0
144203555,13218779,0,inactive,inactive,,0
144209872,13240377,0,inactive,inactive,,0
144207778,13379149,0,inactive,inactive,,0
144209881,13487610,0,inactive,inactive,,0
144206388,13501022,0,inactive,inactive,,0
144209894,13638937,0,inactive,inactive,,0
144206465,13649426,0,inactive,inactive,,0
144209890,14007922,0,inactive,inactive,,0
144205777,14010333,0,inactive,inactive,,0
144205940,14017587,0,inactive,inactive,,0
144211698,14205677,0,inactive,inactive,,0
144206485,14257662,0,inactive,inactive,,0
144212922,14306122,0,inactive,inactive,,0
144212634,14720269,0,inactive,inactive,,0
144206548,15008962,0,inactive,inactive,,0
144212890,15461361,0,inactive,inactive,,0
144205246,15558682,0,inactive,inactive,,0
144206281,15559221,0,inactive,inactive,,0
144210998,15575641,0,inactive,inactive,,0
144206906,15605556,0,inactive,inactive,,0
144206591,15895902,0,inactive,inactive,,0
144209878,15932798,0,inactive,inactive,,0
144206437,15984075,0,inactive,inactive,,0
144211444,16004722,0,inactive,inactive,,0
144205592,16051918,0,inactive,inactive,,0
144206760,16051931,0,inactive,inactive,,0
144206930,16051933,0,inactive,inactive,,0
144205824,16051941,20,active agonist,active agonist,1.56793,133.235
144204201,16051942,20,active agonist,active agonist,0.036225,33.0097
144206057,16051947,0,inactive,inactive,,0
144204142,16051951,0,inactive,inactive,,0
144204056,16051954,0,inactive,inactive,,0
144204280,16051987,0,inactive,inactive,,0
144206132,16052011,0,inactive,inactive,,0
144206933,16052015,0,inactive,inactive,,0
144206726,16052038,0,inactive,inactive,,0
144208298,16069365,0,inactive,inactive,,0
144205002,16114800,0,inactive,inactive,,0
144204055,16129666,55,active antagonist,active antagonist,6.95572,-79.8959
144206359,16129710,0,inactive,inactive,,0
144210399,16129778,0,inactive,inactive,,0
144206208,16161315,0,inactive,inactive,,0
144211862,16204922,0,inactive,inactive,,0
144209835,16210995,0,inactive,inactive,,0
144209996,16211072,0,inactive,inactive,,0
144205643,16211101,0,inactive,inactive,,0
144207745,16211115,0,inactive,inactive,,0
144207750,16211135,0,inactive,inactive,,0
144209839,16211409,0,inactive,inactive,,0
144206988,16211610,0,inactive,inactive,,0
144209838,16211849,0,inactive,inactive,,0
144206092,16212198,0,inactive,inactive,,0
144207257,16212317,0,inactive,inactive,,0
144211737,16212360,0,inactive,inactive,,0
144213833,16212880,0,inactive,inactive,,0
144209840,16217215,0,inactive,inactive,,0
144205653,16218600,0,inactive,inactive,,0
144207773,16218739,0,inactive,inactive,,0
144207282,16218793,0,inactive,inactive,,0
144205813,16219127,20,active agonist,active agonist,25.3315,145.608
144206418,16219349,0,inactive,inactive,,0
144210008,16219385,0,inactive,inactive,,0
144205966,16219444,0,inactive,inactive,,0
144204804,16219744,0,inactive,inactive,,0
144209392,16220111,0,inactive,inactive,,0
144209375,16220118,0,inactive,inactive,,0
144212856,16666638,0,inactive,inactive,,0
144204984,16667700,0,inactive,inactive,,0
144205033,16667738,0,inactive,inactive,,0
144203597,16678045,0,inactive,inactive,,0
72,16682730,88,active antagonist,active antagonist,0.027157467,-104.9549333
144205951,16682734,0,inactive,inactive,,0
144209781,16682736,0,inactive,inactive,,0
144205877,16682738,48,active antagonist,active antagonist,21.3138,-59.0665
144207314,16682740,57,active antagonist,active antagonist,2.77886,-75.759
144206766,16682839,0,inactive,inactive,,0
144205853,16682993,0,inactive,inactive,,0
144205935,16683083,0,inactive,inactive,,0
144205837,16683095,0,inactive,inactive,,0
144212560,16683978,0,inactive,inactive,,0
144213521,16684880,0,inactive,inactive,,0
144212563,16700308,0,inactive,inactive,,0
144209905,16719897,0,inactive,inactive,,0
144212539,16722125,49,active antagonist,active antagonist,12.2998,-48.5064
144205675,16722126,0,inactive,inactive,,0
144209865,16726630,0,inactive,inactive,,0
144209826,16749605,0,inactive,inactive,,0
144205027,16759173,0,inactive,inactive,,0
144211043,16760189,0,inactive,inactive,,0
144209972,16760467,0,inactive,inactive,,0
144212940,16760703,0,inactive,inactive,,0
144205243,17756783,0,inactive,inactive,,0
144205814,17756794,20,active agonist,active agonist,5.35378,72.2138
144205345,17756939,0,inactive,inactive,,0
144205382,17756940,0,inactive,inactive,,0
144209884,17841257,0,inactive,inactive,,0
144210534,18173271,20,active agonist,active agonist,22.7792,111.525
144209902,18374068,0,inactive,inactive,,0
144211533,18542136,0,inactive,inactive,,0
144210757,18551400,0,inactive,inactive,,0
144210745,18992283,0,inactive,inactive,,0
144209862,19838382,0,inactive,inactive,,0
144209879,19876500,0,inactive,inactive,,0
144205770,20054835,0,inactive,inactive,,0
144206468,20054849,0,inactive,inactive,,0
144205077,20054942,0,inactive,inactive,,0
144206993,20054964,20,active agonist,active agonist,1.56793,178.924
144205097,20055083,0,inactive,inactive,,0
144206013,20055424,0,inactive,inactive,,0
144208065,20055509,0,inactive,inactive,,0
144204207,20055515,0,inactive,inactive,,0
144206501,20055528,0,inactive,inactive,,0
144204193,20055558,0,inactive,inactive,,0
144206879,20056549,0,inactive,inactive,,0
144205766,20056587,20,active agonist,active agonist,13.4481,103.616
144204109,20056627,0,inactive,inactive,,0
144206254,20056743,0,inactive,inactive,,0
144204208,20056828,0,inactive,inactive,,0
144210649,20478723,0,inactive,inactive,,0
144212772,20641892,0,inactive,inactive,,0
144210947,20725980,0,inactive,inactive,,0
144207110,20838960,0,inactive,inactive,,0
144204281,20848883,0,inactive,inactive,,0
144212556,21118222,0,inactive,inactive,,0
144206415,21124389,0,inactive,inactive,,0
144204127,21158559,0,inactive,inactive,,0
144212881,21619272,0,inactive,inactive,,0
144209829,21932259,0,inactive,inactive,,0
144210562,21935081,0,inactive,inactive,,0
144209834,21977262,0,inactive,inactive,,0
144209874,21988023,0,inactive,inactive,,0
144207180,22386467,0,inactive,inactive,,0
144212334,22833295,0,inactive,inactive,,0
144205312,22833303,0,inactive,inactive,,0
144213841,22833317,0,inactive,inactive,,0
144212706,22833320,0,inactive,inactive,,0
144210887,22833331,0,inactive,inactive,,0
144207262,22833389,0,inactive,inactive,,0
144211713,22833395,0,inactive,inactive,,0
144207683,22833454,0,inactive,inactive,,0
144211256,22833466,0,inactive,inactive,,0
144211430,22833489,46,active antagonist,active antagonist,48.9662,-53.396
144210089,22833502,0,inactive,inactive,,0
144211450,22833506,20,active agonist,active agonist,3.46654,53.6866
144205969,23064738,0,inactive,inactive,,0
144209886,23079882,0,inactive,inactive,,0
144207459,23082568,0,inactive,inactive,,0
144207421,23160050,0,inactive,inactive,,0
144206778,23616254,0,inactive,inactive,,0
144211661,23617864,0,inactive,inactive,,0
144207141,23625795,0,inactive,inactive,,0
144211335,23661868,0,inactive,inactive,,0
144209945,23661960,0,inactive,inactive,,0
144211792,23661981,0,inactive,inactive,,0
144211021,23662264,0,inactive,inactive,,0
144211803,23662274,0,inactive,inactive,,0
144208061,23662354,0,inactive,inactive,,0
144206018,23662369,0,inactive,inactive,,0
144212113,23662382,0,inactive,inactive,,0
144213524,23662383,0,inactive,inactive,,0
144205137,23663400,92,active antagonist,active antagonist,0.0756242,-133.794
144206357,23663403,0,inactive,inactive,,0
144212034,23663624,0,inactive,inactive,,0
144206424,23663870,0,inactive,inactive,,0
144206017,23663938,0,inactive,inactive,,0
144204298,23663939,0,inactive,inactive,,0
144206133,23663953,0,inactive,inactive,,0
144203861,23663954,0,inactive,inactive,,0
144206815,23663963,0,inactive,inactive,,0
144204920,23663974,0,inactive,inactive,,0
144205779,23663976,52,active antagonist,active antagonist,6.48625,-62.5354
144206123,23663985,0,inactive,inactive,,0
144208134,23664054,0,inactive,inactive,,0
144209764,23664361,0,inactive,inactive,,0
144209772,23664644,0,inactive,inactive,,0
144203595,23664709,0,inactive,inactive,,0
144205294,23665410,0,inactive,inactive,,0
144209979,23665706,0,inactive,inactive,,0
144209763,23665719,0,inactive,inactive,,0
144206568,23665728,0,inactive,inactive,,0
144207036,23665731,0,inactive,inactive,,0
144213461,23665759,0,inactive,inactive,,0
144204613,23665760,0,inactive,inactive,,0
144212740,23665761,0,inactive,inactive,,0
144210694,23665770,0,inactive,inactive,,0
144212399,23665771,0,inactive,inactive,,0
144211872,23665772,0,inactive,inactive,,0
144212691,23665884,0,inactive,inactive,,0
144206672,23665888,0,inactive,inactive,,0
144212831,23666110,53,active antagonist,active antagonist,30.9749,-149.879
144204339,23666711,0,inactive,inactive,,0
144207034,23667300,0,inactive,inactive,,0
144210873,23667548,0,inactive,inactive,,0
144203605,23667629,0,inactive,inactive,,0
144206989,23667631,0,inactive,inactive,,0
144213737,23667638,0,inactive,inactive,,0
144205944,23667639,0,inactive,inactive,,0
144208736,23667648,0,inactive,inactive,,0
144210392,23668192,0,inactive,inactive,,0
144209353,23668193,0,inactive,inactive,,0
144209733,23668194,0,inactive,inactive,,0
144209732,23668195,0,inactive,inactive,,0
73,23668196,48,active antagonist,active antagonist,24.94085,-68.3346
144213117,23668197,0,inactive,inactive,,0
144212418,23668353,0,inactive,inactive,,0
144206659,23668516,0,inactive,inactive,,0
144210194,23668817,0,inactive,inactive,,0
144210862,23669238,0,inactive,inactive,,0
144213420,23669619,0,inactive,inactive,,0
144208265,23669624,0,inactive,inactive,,0
144205985,23670359,0,inactive,inactive,,0
144213933,23670838,0,inactive,inactive,,0
144207913,23670844,0,inactive,inactive,,0
144204351,23671691,53,active antagonist,active antagonist,8.75673,-78.9238
144206261,23671932,0,inactive,inactive,,0
144212078,23672293,0,inactive,inactive,,0
144205634,23672301,0,inactive,inactive,,0
144206617,23672302,0,inactive,inactive,,0
144212413,23672329,0,inactive,inactive,,0
144204342,23672566,0,inactive,inactive,,0
144204328,23672568,0,inactive,inactive,,0
144206118,23672582,20,active agonist,active agonist,0.674001,92.4302
144211756,23672589,0,inactive,inactive,,0
144204296,23672955,0,inactive,inactive,,0
144210814,23673837,0,inactive,inactive,,0
144212217,23674215,0,inactive,inactive,,0
144210591,23674889,0,inactive,inactive,,0
144210395,23675081,0,inactive,inactive,,0
144214012,23675274,0,inactive,inactive,,0
144204323,23675312,0,inactive,inactive,,0
144204295,23675320,20,active agonist,active agonist,1.5276,66.181
144212913,23675339,0,inactive,inactive,,0
144212251,23675737,0,inactive,inactive,,0
144206262,23675747,0,inactive,inactive,,0
144207657,23675796,0,inactive,inactive,,0
144208575,23676704,0,inactive,inactive,,0
144211668,23676735,0,inactive,inactive,,0
144211501,23676736,0,inactive,inactive,,0
144209955,23676745,0,inactive,inactive,,0
144211314,23676752,0,inactive,inactive,,0
144205971,23676755,0,inactive,inactive,,0
74,23676814,20,active agonist,active agonist,18.19346,109.3608
144205070,23677058,0,inactive,inactive,,0
144209767,23677323,0,inactive,inactive,,0
144204343,23677829,0,inactive,inactive,,0
144212636,23677927,0,inactive,inactive,,0
144207107,23677960,0,inactive,inactive,,0
144213872,23677963,0,inactive,inactive,,0
144211323,23677967,0,inactive,inactive,,0
144212083,23677979,0,inactive,inactive,,0
144210714,23678874,0,inactive,inactive,,0
144212804,23679004,0,inactive,inactive,,0
144213942,23679813,0,inactive,inactive,,0
144205782,23680486,0,inactive,inactive,,0
144207076,23680530,20,active agonist,active agonist,0.0952052,69.6992
